B.Code,value,table,field,issue,issue_addressed,addressed_by_whom,notes
AC0126,Brazil: 1985W - Winter/1985Sp - Spring/1986W - Winter/1986Sp - Spring/1987W - Winter/1987Sp - Spring/1988W - Winter/1988Sp - Spring/1989W - Winter/1989Sp - Spring/1990W - Winter/1990Sp - Spring/1991W - Winter/1991Sp - Spring/1992W - Winter/1992Sp - Spring/1993W - Winter/1993Sp - Spring/1994W - Winter/1994Sp - Spring/1995W - Winter/1995Sp - Spring/1996W - Winter/1996Sp - Spring/1997W - Winter/1997Sp - Spring/1998W - Winter/1998Sp - Spring/1999W - Winter/1999Sp - Spring/2000W - Winter/2000Sp - Spring/2001W - Winter/2001Sp - Spring/2002W - Winter/2002Sp - Spring/2003W - Winter/2003Sp - Spring,Time.Out,Time-Time.Season,"Check that the time sequence has been entered in ascending temporal order, if not reorder it.",FALSE,"",""
AC0127,Kenya: 2013LR - Long rains/2013SR - Short rains/2014LR - Long rains/2014SR - Short rains,Time.Out,Time-Time.Season,"Check that the time sequence has been entered in ascending temporal order, if not reorder it.",FALSE,"",""
AC0132,Brazil: 1985Sp - Spring/1985W - Winter/1986Sp - Spring/1986W - Winter/1987Sp - Spring/1987W - Winter/1988Sp - Spring/1988W - Winter/1989Sp - Spring/1989W - Winter/1990Sp - Spring/1990W - Winter/1991Sp - Spring/1991W - Winter/1992Sp - Spring/1992W - Winter/1993Sp - Spring/1993W - Winter/1994Sp - Spring/1994W - Winter/1995Sp - Spring/1995W - Winter/1996Sp - Spring/1996W - Winter/1997Sp - Spring/1997W - Winter/1998Sp - Spring/1998W - Winter/1999Sp - Spring/1999W - Winter/2000Sp - Spring/2000W - Winter/2001Sp - Spring/2001W - Winter/2002Sp - Spring/2002W - Winter/2003Sp - Spring/2003W - Winter,Time.Out,Time-Time.Season,"Check that the time sequence has been entered in ascending temporal order, if not reorder it.",FALSE,"",""
AC0133,Costa Rica: 2004D - Dry/2004R - Rainy,Time.Out,Time-Time.Season,"Check that the time sequence has been entered in ascending temporal order, if not reorder it.",FALSE,"",""
AC0165,Ghana: 2016B - Minor/2016A - Major/2017A - Major/2017B - Minor,Time.Out,Time-Time.Season,"Check that the time sequence has been entered in ascending temporal order, if not reorder it.",FALSE,"",""
AF0002,Nigeria: 1970-1 - 1970 First season/1970-2 - 1970 Second season/1971-1 - 1971 First season/1971-2 - 1971 Second season/1972-1 - 1972 First season/1972-2 - 1972 Second season/1973-1 - 1973 First season/1973-2 - 1973 Second season/1974-1 - 1974 First season/1974-2 - 1974 Second season/1975-1 - 1975 First season/1975-2 - 1975 Second season/1976-1 - 1976 First season/1976-2 - 1976 Second season/1977-1 - 1977 First season/1977-2 - 1977 Second season/1978-1 - 1978 First season/1978-2 - 1978 Second season/1979-1 - 1979 First season/1979-2 - 1979 Second season/1980-1 - 1980 First season/1980-2 - 1980 Second season/1981-1 - 1981 First season/1981-2 - 1981 Second season/1982-1 - 1982 First season/1982-2 - 1982 Second season/1983-1 - 1983 First season/1983-2 - 1983 Second season/1984-1 - 1984 First season/1984-2 - 1984 Second season/1985-1 - 1985 First season/1985-2 - 1985 Second season/1986-1 - 1986 First season/1986-2 - 1986 Second season,Time.Out,Time-Time.Season,"Check that the time sequence has been entered in ascending temporal order, if not reorder it.",FALSE,"",""
AF0007.1,Nigeria: 1978-FS - First Season/1978-SS - Second Season/1979-FS - First Season/1979-SS - Second Season,Time.Out,Time-Time.Season,"Check that the time sequence has been entered in ascending temporal order, if not reorder it.",FALSE,"",""
CJ0008,Uganda: 2010a - planting season/2010b - planting season,Time.Out,Time-Time.Season,"Check that the time sequence has been entered in ascending temporal order, if not reorder it.",FALSE,"",""
CJ0014,Kenya: LR2017 - Long rains/SR2017 - Short rains/LR2018 - Long rains/SR2018 - Short rains,Time.Out,Time-Time.Season,"Check that the time sequence has been entered in ascending temporal order, if not reorder it.",FALSE,"",""
CJ0021,Brazil: 2014S - Summer/2014W - Winter/2015S - Summer/2015W - Winter/2016S - Summer/2016W - Winter/2017S - Summer/2017W - Winter,Time.Out,Time-Time.Season,"Check that the time sequence has been entered in ascending temporal order, if not reorder it.",FALSE,"",""
CJ0024,Kenya/Zimbabwe: 2014 SR - 2014 SR/2013/14 - 2013/14/2015 SR - 2015 SR/2014/15 - 2014/15,Time.Out,Time-Time.Season,"Check that the time sequence has been entered in ascending temporal order, if not reorder it.",FALSE,"",""
CJ0031,Ghana: 2019 Major - Major Season/2019 Minor - Minor season,Time.Out,Time-Time.Season,"Check that the time sequence has been entered in ascending temporal order, if not reorder it.",FALSE,"",""
CJ0032,Ghana: 2017 Major - Major/2017 Minor - Minor,Time.Out,Time-Time.Season,"Check that the time sequence has been entered in ascending temporal order, if not reorder it.",FALSE,"",""
CJ0064,Kenya: 2016 LR - Long Rains Season/2016 SR - Short Rains Season/2017 LR - Long Rains Season/2017 SR - Short Rains Season,Time.Out,Time-Time.Season,"Check that the time sequence has been entered in ascending temporal order, if not reorder it.",FALSE,"",""
CJ0067,Kenya: 1998 LR - Long Rainy season/1998 SR - Short Rainy season,Time.Out,Time-Time.Season,"Check that the time sequence has been entered in ascending temporal order, if not reorder it.",FALSE,"",""
CJ0078,Nicaragua: 1994.2 - Second cropping season: Oct-Dec/1994.1 - First cropping season: starts on May/1995.2 - Second cropping season: Oct-Dec/1995.1 - First cropping season: starts on May/1996.2 - Second cropping season: Oct-Dec/1996.1 - First cropping season: starts on May,Time.Out,Time-Time.Season,"Check that the time sequence has been entered in ascending temporal order, if not reorder it.",FALSE,"",""
CJ0082,Ghana: 2016 major - Cropping season/2016 minor - Cropping season,Time.Out,Time-Time.Season,"Check that the time sequence has been entered in ascending temporal order, if not reorder it.",FALSE,"",""
CJ0094,Brazil: 2016 summer - jan-may/2016 winter - june-oct,Time.Out,Time-Time.Season,"Check that the time sequence has been entered in ascending temporal order, if not reorder it.",FALSE,"",""
CJ0126,Kenya: 2015 LR - Long rainy season/2015 SR - Short rainy season,Time.Out,Time-Time.Season,"Check that the time sequence has been entered in ascending temporal order, if not reorder it.",FALSE,"",""
CJ0146,Kenya: LR-2015 - NA/SR-2015 - NA,Time.Out,Time-Time.Season,"Check that the time sequence has been entered in ascending temporal order, if not reorder it.",FALSE,"",""
CJ0151,Nigeria: 2016 wet - wet/2016 dry - dry,Time.Out,Time-Time.Season,"Check that the time sequence has been entered in ascending temporal order, if not reorder it.",FALSE,"",""
CJ0158,Egypt: 2013 - NA/2013 offseason - NA/2014 - NA/2014 offseason - NA,Time.Out,Time-Time.Season,"Check that the time sequence has been entered in ascending temporal order, if not reorder it.",FALSE,"",""
CJ0189,Uganda: 2006A - Long rainy season/2006B - Short rainy season,Time.Out,Time-Time.Season,"Check that the time sequence has been entered in ascending temporal order, if not reorder it.",FALSE,"",""
DM0027,Rwanda: 2001 LRS - Long Rains/2001 SRS - Short Rains/2002 SRS - Short Rains/2003 LRS - Long Rains/2003 SRS - Short Rains/2004 LRS - Long Rains/2004 SRS - Short Rains,Time.Out,Time-Time.Season,"Check that the time sequence has been entered in ascending temporal order, if not reorder it.",FALSE,"",""
HK0106,Nigeria: 1976-1S - First growing season/1976-2S - Second growing season/1977-1S - First growing season/1977-2S - Second growing season/1978-1S - First growing season/1978-2S - Second growing season/1979-1S - First growing season/1979-2S - Second growing season/1980-1s - First growing season/1980-2s - Second growing season,Time.Out,Time-Time.Season,"Check that the time sequence has been entered in ascending temporal order, if not reorder it.",FALSE,"",""
HK0166,Nigeria: 1982 L - Main Season/1982 S - Minor Season/1983 L - Main Season/1983 S - Minor Season/1984 L - Main Season/1984 S - Minor Season/1985 L - Main Season/1985 S - Minor Season/1986 L - Main Season/1986 S - Minor Season/1987 L - Main Season/1987 S - Minor Season,Time.Out,Time-Time.Season,"Check that the time sequence has been entered in ascending temporal order, if not reorder it.",FALSE,"",""
HK0240,Zambia: Year 1 - NA/Year 2 - NA/Year 3 - NA/Year 4 - NA/Year 5 - NA,Time.Out,Time-Time.Season,"Check that the time sequence has been entered in ascending temporal order, if not reorder it.",FALSE,"",""
JO0024,Malawi: 2012-NK - Growing season/2012-DO - Growing season/2013-NK - Growing season/2013-DO - Growing season/2014-NK - Growing season/2014-DO - Growing season,Time.Out,Time-Time.Season,"Check that the time sequence has been entered in ascending temporal order, if not reorder it.",FALSE,"",""
JO0025,Uganda: 2019-1st S - Growing season/2019-2nd S - Growing season,Time.Out,Time-Time.Season,"Check that the time sequence has been entered in ascending temporal order, if not reorder it.",FALSE,"",""
JO0029,Kenya: 2016-LR - Long and Short rainy seasons/2016- SR - Long and Short rainy seasons/2017 LR - Long and Short rainy seasons/2017 SR - Long and Short rainy seasons/2018- LR - Long and Short rainy seasons/2018 SR - Long and Short rainy seasons,Time.Out,Time-Time.Season,"Check that the time sequence has been entered in ascending temporal order, if not reorder it.",FALSE,"",""
JO0030,Kenya: 2012- Clay Central-LR - Long Rainy season/2012- Clay West-LR - Long Rainy season/2012- Sandy Central-LR - Long Rainy season/2012- Sandy West-LR - Long Rainy season/2012-Clay Central-SR - Short Rain seasons/2012-Clay West-SR - Short Rain seasons/2012-Sandy Central-SR - Short Rain seasons/2012-Sandy West-SR - Short Rain seasons/2013-Clay Centrall-LR - Long Rainy season/2013-Clay Westl-LR - Long Rainy season/2013-Sandy Centrall-LR - Long Rainy season/2013-Sandy Westl-LR - Long Rainy season/2013-Clay Central-SR - Short Rain seasons/2013-Clay West-SR - Short Rain seasons/2013-Sandy Central-SR - Short Rain seasons/2013-Sandy West-SR - Short Rain seasons/2014-Clay Central-LR - Long Rainy season/2014-Clay West-LR - Long Rainy season/2014-Sandy Central-LR - Long Rainy season/2014-Sandy West-LR - Long Rainy season/2014-Clay Central-SR - Short Rain seasons/2014-Clay West-SR - Short Rain seasons/2014-Sandy Central-SR - Short Rain seasons/2014-Sandy West-SR - Short Rain seasons/2015-Clay Central-LR - Long Rainy season/2015-Clay Central-SR - Short Rain seasons/2015-Clay West-LR - Long Rainy season/2015-Clay West-SR - Short Rain seasons/2015-Sandy Central-LR - Long Rainy season/2015-Sandy Central-SR - Short Rain seasons/2015-Sandy West-LR - Long Rainy season/2015-Sandy West-SR - Short Rain seasons,Time.Out,Time-Time.Season,"Check that the time sequence has been entered in ascending temporal order, if not reorder it.",FALSE,"",""
JO0033,Kenya: 2018-LR - Long and short rainy seasons/2018-SR - Long and short rainy seasons,Time.Out,Time-Time.Season,"Check that the time sequence has been entered in ascending temporal order, if not reorder it.",FALSE,"",""
JO0034,Kenya/Rwanda/Uganda/Tanzania: 2014-LR - Long Rains/2014-SR - Short rains,Time.Out,Time-Time.Season,"Check that the time sequence has been entered in ascending temporal order, if not reorder it.",FALSE,"",""
JO0055,Kenya: 2007-LR - Long rains/2007-SR - Short rains,Time.Out,Time-Time.Season,"Check that the time sequence has been entered in ascending temporal order, if not reorder it.",FALSE,"",""
JO0060,Uganda/DRC: 2003-LR - Long rains/2003-SR - Short rains,Time.Out,Time-Time.Season,"Check that the time sequence has been entered in ascending temporal order, if not reorder it.",FALSE,"",""
JO0063,Brazil: 2001.1 - NA/2001.2.1 - NA,Time.Out,Time-Time.Season,"Check that the time sequence has been entered in ascending temporal order, if not reorder it.",FALSE,"",""
JO0064,Uganda: 2016A - First and second rainy seasons of 2016/2016B - First and second rainy seasons of 2016,Time.Out,Time-Time.Season,"Check that the time sequence has been entered in ascending temporal order, if not reorder it.",FALSE,"",""
JO0078,Ethiopia: 2018-SA - Cropping season/2018-MA - Cropping season,Time.Out,Time-Time.Season,"Check that the time sequence has been entered in ascending temporal order, if not reorder it.",FALSE,"",""
JO0083,Brazil: 2005-SPRING - Growing seasons/2005-SUMMER - Growing seasons/2006-SPRING - Growing seasons/2006-SUMMER - Growing seasons/2007-SPRING - Growing seasons/2007-SUMMER - Growing seasons,Time.Out,Time-Time.Season,"Check that the time sequence has been entered in ascending temporal order, if not reorder it.",FALSE,"",""
JO0089,Ethiopia: Year 1 - NA/Year 2 - NA,Time.Out,Time-Time.Season,"Check that the time sequence has been entered in ascending temporal order, if not reorder it.",FALSE,"",""
JO0090,Mozambique/Tanzania/Kenya: 2010-LR - Long rains/2010-SR - Short rains/2011-LR - Long rains/2011-SR - Short rains/2012-LR - Long rains/2012-SR - Short rains/2013-LR - Long rains/2013-SR - Short rains/2014-LR - Long rains/2014-SR - Short rains,Time.Out,Time-Time.Season,"Check that the time sequence has been entered in ascending temporal order, if not reorder it.",FALSE,"",""
JO0093,Kenya: 1997-LR - Long rains/1997-SR - Short rains,Time.Out,Time-Time.Season,"Check that the time sequence has been entered in ascending temporal order, if not reorder it.",FALSE,"",""
JO0094,Ethiopia: 2017belg - belg/2017meher - meher,Time.Out,Time-Time.Season,"Check that the time sequence has been entered in ascending temporal order, if not reorder it.",FALSE,"",""
JO0131,Egypt: 2016-S - Summer/2016-W - Winter,Time.Out,Time-Time.Season,"Check that the time sequence has been entered in ascending temporal order, if not reorder it.",FALSE,"",""
JO0136,Ghana: 2015-MJ - Major rainy season/2015-MN - Minor rainy season/2016-MJ - Major rainy season/2016-MN - Minor rainy season,Time.Out,Time-Time.Season,"Check that the time sequence has been entered in ascending temporal order, if not reorder it.",FALSE,"",""
JO0143,Kenya: 2003-LR - Long rains/2003-SR - Short rains/2004-LR - Long rains/2004-SR - Short rains/2005-LR - Long rains/2005-SR - Short rains/2006-LR - Long rains/2006-SR - Short rains/2007-LR - Long rains/2007-SR - Short rains/2008-LR - Long rains/2008-SR - Short rains/2009-LR - Long rains/2009-SR - Short rains/2010-LR - Long rains/2010-SR - Short rains/2011-LR - Long rains/2011-SR - Short rains/2012-LR - Long rains/2012-SR - Short rains/2013-LR - Long rains/2013-SR - Short rains/2014-LR - Long rains/2014-SR - Short rains/2015-LR - Long rains/2015-SR - Short rains/2016-LR - Long rains/2016-SR - Short rains/2017-LR - Long rains/2017-SR - Short rains,Time.Out,Time-Time.Season,"Check that the time sequence has been entered in ascending temporal order, if not reorder it.",FALSE,"",""
JO0160,Uganda: 2019-SS1 - Wet season/2019-SS2 - Wet season,Time.Out,Time-Time.Season,"Check that the time sequence has been entered in ascending temporal order, if not reorder it.",FALSE,"",""
JO0161,Zimbabwe: 2016-JAN - Cropping seasons/2016-FEB - Cropping seasons,Time.Out,Time-Time.Season,"Check that the time sequence has been entered in ascending temporal order, if not reorder it.",FALSE,"",""
JO0168,South Sudan: PAL-2014 - Growing season/PAJ-2014 - Growing season/JUB-2014 - Growing season/PAL-2015 - Growing season/PAJ-2015 - Growing season,Time.Out,Time-Time.Season,"Check that the time sequence has been entered in ascending temporal order, if not reorder it.",FALSE,"",""
JO0179,Senegal: 2002-WS - Wet season/2002-HDS - Hot dry season/2003-WS - Wet season/2003-HDS - Hot dry season/2004-WS - Wet season/2004-HDS - Hot dry season/2005-WS - Wet season/2005-HDS - Hot dry season/2006-WS - Wet season/2006-HDS - Hot dry season/2007-WS - Wet season/2007-HDS - Hot dry season/2008-WS - Wet season/2008-HDS - Hot dry season/2009-WS - Wet season/2009-HDS - Hot dry season/2010-WS - Wet season/2010-HDS - Hot dry season,Time.Out,Time-Time.Season,"Check that the time sequence has been entered in ascending temporal order, if not reorder it.",FALSE,"",""
JO0196,Kenya: 2016-SR - Short rains/2017-LR - Long rains/2017-SR - Short rains/2018-LR - Long rains,Time.Out,Time-Time.Season,"Check that the time sequence has been entered in ascending temporal order, if not reorder it.",FALSE,"",""
JO0206,Egypt: 2017-W - Winter/2018-S - Summer,Time.Out,Time-Time.Season,"Check that the time sequence has been entered in ascending temporal order, if not reorder it.",FALSE,"",""
JO0211,Uganda: 2014A - Long rainy season/2014B - short rainy season/2015A - Long rainy season/2015B - short rainy season/2016A - Long rainy season/2016B - short rainy season,Time.Out,Time-Time.Season,"Check that the time sequence has been entered in ascending temporal order, if not reorder it.",FALSE,"",""
JS0102,Senegal: 1992-WS - Wet season/1992-HDS - Hot dry season/1993-WS - Wet season/1993-HDS - Hot dry season/1994-WS - Wet season/1994-HDS - Hot dry season/1995-WS - Wet season/1995-HDS - Hot dry season/1996-WS - Wet season/1996-HDS - Hot dry season/1997-WS - Wet season/1997-HDS - Hot dry season/1998-WS - Wet season/1998-HDS - Hot dry season/1999-WS - Wet season/1999-HDS - Hot dry season/2000-WS - Wet season/2000-HDS - Hot dry season/2001-WS - Wet season/2001-HDS - Hot dry season/2002-WS - Wet season/2002-HDS - Hot dry season/2003-WS - Wet season/2003-HDS - Hot dry season/2004-WS - Wet season/2004-HDS - Hot dry season/2005-WS - Wet season/2005-HDS - Hot dry season/2006-WS - Wet season/2006-HDS - Hot dry season/2007-WS - Wet season/2007-HDS - Hot dry season/2008-WS - Wet season/2008-HDS - Hot dry season,Time.Out,Time-Time.Season,"Check that the time sequence has been entered in ascending temporal order, if not reorder it.",FALSE,"",""
JS0104,Senegal: 1992-WS - Wet season/1992-HDS - Hot dry season/1993-WS - Wet season/1993-HDS - Hot dry season/1994-WS - Wet season/1994-HDS - Hot dry season/1995-WS - Wet season/1995-HDS - Hot dry season/1996-WS - Wet season/1996-HDS - Hot dry season/1997-WS - Wet season/1997-HDS - Hot dry season/1998-WS - Wet season/1998-HDS - Hot dry season/1999-WS - Wet season/1999-HDS - Hot dry season/2000-WS - Wet season/2000-HDS - Hot dry season/2001-WS - Wet season/2001-HDS - Hot dry season/2002-WS - Wet season/2002-HDS - Hot dry season/2003-WS - Wet season/2003-HDS - Hot dry season/2004-WS - Wet season/2004-HDS - Hot dry season/2005-WS - Wet season/2005-HDS - Hot dry season/2006-WS - Wet season/2006-HDS - Hot dry season/2007-WS - Wet season/2007-HDS - Hot dry season/2008-WS - Wet season/2008-HDS - Hot dry season,Time.Out,Time-Time.Season,"Check that the time sequence has been entered in ascending temporal order, if not reorder it.",FALSE,"",""
JS0204,Tanzania: 2000-1S - NA/2000-2S - NA/2001-1S - NA/2001-2S - NA/2002-1S - NA/2002-2S - NA/2003-1S - NA/2003-2S - NA/2004-1S - NA/2004-2S - NA/2005-1S - NA/2005-2S - NA/2006-1S - NA/2006-2S - NA,Time.Out,Time-Time.Season,"Check that the time sequence has been entered in ascending temporal order, if not reorder it.",FALSE,"",""
JS0274.1,Ethiopia: 1998 - Light rains/1998-SS - Heavy rains/1999 - Light rains/1999-SS - Heavy rains/2000 - Light rains/2000-SS - Heavy rains/2001 - Light rains/2001-SS - Heavy rains/2002 - Light rains/2002-SS - Heavy rains,Time.Out,Time-Time.Season,"Check that the time sequence has been entered in ascending temporal order, if not reorder it.",FALSE,"",""
JS0274.2,Ethiopia: 1998 - Light rains/1998-SS - Heavy rains/1999 - Light rains/1999-SS - Heavy rains/2000 - Light rains/2000-SS - Heavy rains/2001 - Light rains/2001-SS - Heavy rains/2002 - Light rains/2002-SS - Heavy rains,Time.Out,Time-Time.Season,"Check that the time sequence has been entered in ascending temporal order, if not reorder it.",FALSE,"",""
JS0283,Ethiopia: 1982 - NA/1982-OS - NA/1983 - NA/1983-OS - NA/1984 - NA/1984-OS - NA/1985 - NA/1985-OS - NA/1986 - NA/1986-OS - NA/1987 - NA/1987-OS - NA/1988 - NA/1988-OS - NA/1989 - NA/1989-OS - NA/1990 - NA/1990-OS - NA/1991 - NA/1991-OS - NA,Time.Out,Time-Time.Season,"Check that the time sequence has been entered in ascending temporal order, if not reorder it.",FALSE,"",""
JS0433,Nigeria: 1981-LR - Long season/1981-SR - Short season/1982-LR - Long season/1982-SR - Short season/1983-LR - Long season/1983-SR - Short season/1984-LR - Long season/1984-SR - Short season/1985-LR - Long season/1985-SR - Short season/1986-LR - Long season/1986-SR - Short season/1987-LR - Long season/1987-SR - Short season/1988-LR - Long season/1988-SR - Short season/1989-LR - Long season/1989-SR - Short season/1990-LR - Long season/1990-SR - Short season/1991-LR - Long season/1991-SR - Short season/1992-LR - Long season/1992-SR - Short season/1993-LR - Long season/1993-SR - Short season,Time.Out,Time-Time.Season,"Check that the time sequence has been entered in ascending temporal order, if not reorder it.",FALSE,"",""
LM0008,Cameroon: 1999-FS - First rains/1999-SS - Second rains/2000-FS - First rains/2000-SS - Second rains/2001-FS - First rains/2001-SS - Second rains/2002-FS - First rains/2002-SS - Second rains/2003-FS - First rains/2003-SS - Second rains/2004-FS - First rains/2004-SS - Second rains/2005-FS - First rains/2005-SS - Second rains,Time.Out,Time-Time.Season,"Check that the time sequence has been entered in ascending temporal order, if not reorder it.",FALSE,"",""
LM0061,Nigeria: 1981.1 - Major Season/1982.1 - Major Season/1982.2 - Minor Season/1981.2 - Minor Season/1983.1 - Major Season/1983.2 - Minor Season,Time.Out,Time-Time.Season,"Check that the time sequence has been entered in ascending temporal order, if not reorder it.",FALSE,"",""
LM0074,Nigeria: 1978-FS - First Season/1978-SS - Second Season/1979-FS - First Season/1979-SS - Second Season/1980-FS - First Season/1980-SS - Second Season/1981-FS - First Season/1981-SS - Second Season/1982-FS - First Season/1982-SS - Second Season/1983-FS - First Season/1983-SS - Second Season,Time.Out,Time-Time.Season,"Check that the time sequence has been entered in ascending temporal order, if not reorder it.",FALSE,"",""
LM0075.1,Nigeria: 1982 LR - 1982 LR/1982 SR - 1982 SR/1983 LR - 1983 LR/1983 SR - 1983 SR/1984 LR - 1984 LR/1984 SR - 1984 SR/1985 LR - 1985 LR/1985 SR - 1985 SR/1986 LR - 1986 LR/1986 SR - 1986 SR/1987 LR - 1987 LR/1987 SR - 1987 SR,Time.Out,Time-Time.Season,"Check that the time sequence has been entered in ascending temporal order, if not reorder it.",FALSE,"",""
LM0075.2,Nigeria: 1982 LR - 1982 LR/1982 SR - 1982 SR/1983 LR - 1983 LR/1983 SR - 1983 SR/1984 LR - 1984 LR/1984 SR - 1984 SR/1985 LR - 1985 LR/1985 SR - 1985 SR/1986 LR - 1986 LR/1986 SR - 1986 SR/1987 LR - 1987 LR/1987 SR - 1987 SR,Time.Out,Time-Time.Season,"Check that the time sequence has been entered in ascending temporal order, if not reorder it.",FALSE,"",""
LM0075.3,Nigeria: 1970  Season 1 - 1970  Season 1/1970  Season 2 - 1970  Season 2/1971  Season 1 - 1971  Season 1/1971  Season 2 - 1971  Season 2/1972  Season 1 - 1972  Season 1/1972  Season 2 - 1972  Season 2/1973  Season 1 - 1973  Season 1/1973  Season 2 - 1973  Season 2/1974  Season 1 - 1974  Season 1/1974  Season 2 - 1974  Season 2/1975  Season 1 - 1975  Season 1/1975  Season 2 - 1975  Season 2/1976  Season 1 - 1976  Season 1/1976  Season 2 - 1976  Season 2/1977  Season 1 - 1977  Season 1/1977  Season 2 - 1977  Season 2/1978  Season 1 - 1978  Season 1/1978  Season 2 - 1978  Season 2/1979  Season 1 - 1979  Season 1/1979  Season 2 - 1979  Season 2/1980  Season 1 - 1980  Season 1/1980  Season 2 - 1980  Season 2/1981  Season 1 - 1981  Season 1/1981  Season 2 - 1981  Season 2/1982  Season 1 - 1982  Season 1/1982  Season 2 - 1982  Season 2/1983  Season 1 - 1983  Season 1/1983  Season 2 - 1983  Season 2/1984  Season 1 - 1984  Season 1/1984  Season 2 - 1984  Season 2/1985  Season 1 - 1985  Season 1/1985  Season 2 - 1985  Season 2/1986  Season 1 - 1986  Season 1/1986  Season 2 - 1986  Season 2/1987  Season 1 - 1987  Season 1/1987  Season 2 - 1987  Season 2,Time.Out,Time-Time.Season,"Check that the time sequence has been entered in ascending temporal order, if not reorder it.",FALSE,"",""
LM0078.1,Nigeria: 1980-S1 - Season 1/1980-S2 - Season 2/1981-S1 - Season 1/1981-S2 - Season 2/1982-S1 - Season 1/1982-S2 - Season 2/1983-S1 - Season 1/1983-S2 - Season 2/1984-S1 - Season 1/1984-S2 - Season 2/1985-S1 - Season 1/1985-S2 - Season 2/1986-S1 - Season 1/1986-S2 - Season 2/1987-S1 - Season 1/1987-S2 - Season 2,Time.Out,Time-Time.Season,"Check that the time sequence has been entered in ascending temporal order, if not reorder it.",FALSE,"",""
